@SampleID: 17
@Version: 0.9.1
@Ranks:superkingdom|phylum|class|order|family|genus|species|strain
@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE	_CAMI_GENOMEID

2	superkingdom	2	Bacteria	100.0
1721	species	2|201174|1760|85007|1653|1716|1721	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium callunae	0.0
1727	species	2|201174|1760|85007|1653|1716|1727	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium variabile	0.0
85698	species	2|1224|28216|80840|506|222|85698	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Achromobacter|Achromobacter xylosoxidans	0.0
1736	species	2|1239|186801|186802|186806|1730|1736	Bacteria|Firmicutes|Clostridia|Clostridiales|Eubacteriaceae|Eubacterium|Eubacterium limosum	0.0
397260	species	2|1224|28211|204457|41297|13687|397260	Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas sanxanigenens	0.0
1853130	species	2|1224|1236|72274|135621|286|1853130	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas silesiensis	0.0
47735	species	2|1224|1236|135625|712|476528|47735	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Bibersteinia|Bibersteinia trehalosi	0.0483
1744	species	2|201174|1760|85009|31957|1743|1744	Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Propionibacteriaceae|Propionibacterium|Propionibacterium freudenreichii	3.4056
208596	species	2|1239|91061|186826|186828|2747|208596	Bacteria|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Carnobacterium|Carnobacterium sp. 17-4	0.0
1355477	species	2|1224|28211|356|41294|374|1355477	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bradyrhizobium|Bradyrhizobium diazoefficiens	0.0
405212	species	2|1239|91061|1385|186823|29330|405212	Bacteria|Firmicutes|Bacilli|Bacillales|Alicyclobacillaceae|Alicyclobacillus|Alicyclobacillus acidocaldarius	0.0
257758	species	2|1239|91061|186826|1300|1301|257758	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pseudopneumoniae	0.0
575200	species	2|201174|1760|85007|1653|1716|575200	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium maris	0.0
1764	species	2|201174|1760|85007|1762|1763|1764	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium|Mycobacterium avium	0.0
216816	species	2|201174|1760|85004|31953|1678|216816	Bacteria|Actinobacteria|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium longum	0.0
1789224	species	2|1224|1236|72274|468|469|1789224	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter larvae	0.0
79604	species	2|201174|84998|1643822|1643826|79603|79604	Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Denitrobacterium|Denitrobacterium detoxificans	0.0
1492737	species	2|976|117743|200644|49546|237|1492737	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium gilvum	0.0
200450	species	2|1224|1236|72274|135621|286|200450	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas trivialis	0.0
1707785	species	2|1224|28216|80840|75682|149698|1707785	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Massilia|Massilia sp. WG5	0.0
1492	species	2|1239|186801|186802|31979|1485|1492	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium butyricum	0.3096
1652495	species	2|201174|1760|85007|1653|1716|1652495	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium crudilactis	0.0
1560345	species	2|1224|28211|204457|41297|13687|1560345	Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas panacis	0.0
28446	species	2|1239|186801|186802|186803|2039240|28446	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Anaerotignum|Anaerotignum propionicum	0.0
1500960	species	2|1224|29547|213849|72294|194|1500960	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter sp. RM16704	0.0
28450	species	2|1224|28216|80840|119060|32008|28450	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia pseudomallei	0.0
1390395	species	2|1224|28211|204457|41297|13687|1390395	Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas sp. LK11	0.0
42817	species	2|201174|1760|85007|1653|1716|42817	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium argentoratense	0.0
759620	species	2|1239|91061|186826|81850|46255|759620	Bacteria|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Weissella|Weissella ceti	0.0
1861	species	2|201174|1760|1643682|85030|1860|1861	Bacteria|Actinobacteria|Actinobacteria|Geodermatophilales|Geodermatophilaceae|Geodermatophilus|Geodermatophilus obscurus	0.0
214856	species	2|976|200643|171549|171550|239759|214856	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes finegoldii	0.0
386891	species	2|1224|1236|72274|468|475|386891	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Moraxella|Moraxella bovoculi	0.0
1759059	species	2|1224|28211|204458|76892|1759059	Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Caulobacteraceae bacterium OTSz_A_272	0.0
712538	species	2|1239|909932|909929|1843491|970|712538	Bacteria|Firmicutes|Negativicutes|Selenomonadales|Selenomonadaceae|Selenomonas|Selenomonas sp. oral taxon 478	0.0
745310	species	2|1224|28211|204457|41297|13687|745310	Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas sp. MM-1	0.0
1705617	species	2|976|117743|200644|49546|1016|1705617	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Capnocytophaga|Capnocytophaga sp. oral taxon 323	0.0
55148	species	2|1297|188787|118964|183710|1298|55148	Bacteria|Deinococcus-Thermus|Deinococci|Deinococcales|Deinococcaceae|Deinococcus|Deinococcus proteolyticus	0.0
157673	species	2|1224|1236|135625|712|697331|157673	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Basfia|[Mannheimia] succiniciproducens	0.0
29388	species	2|1239|91061|1385|90964|1279|29388	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus capitis	0.0
55197	species	2|976|117743|200644|49546|237|55197	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium branchiophilum	0.0
1646498	species	2|1224|1236|72274|468|469|1646498	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter sp. TTH0-4	0.0
985002	species	2|1239|91061|1385|90964|1279|985002	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus argenteus	0.3096
59310	species	2|1239|91061|186826|1300|1301|59310	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus macedonicus	0.0
128944	species	2|1239|91061|186826|186827|1375|128944	Bacteria|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus|Aerococcus urinaehominis	0.0
114615	species	2|1224|28211|356|41294|374|114615	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bradyrhizobium|Bradyrhizobium sp. ORS 278	0.0
1888195	species	2|1239|91061|186826|1300|1301|1888195	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus himalayensis	0.0
36805	species	2|201174|1760|85006|85023|33882|36805	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Microbacterium|Microbacterium aurum	0.0
108486	species	2|201174|1760|85007|1653|1716|108486	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium falsenii	0.0
1697	species	2|201174|1760|85007|1653|1716|1697	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium ammoniagenes	0.0
884684	species	2|1239|186801|186802|541000|1637257|884684	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Mageeibacillus|Mageeibacillus indolicus	0.3096
516051	species	2|976|117743|200644|49546|111500|516051	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Muricauda|Muricauda lutaonensis	0.0
148814	species	2|1239|91061|186826|33958|1578|148814	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus kunkeei	0.0
2041	species	2|201174|1760|85009|85015|2040|2041	Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Nocardioidaceae|Aeromicrobium|Aeromicrobium erythreum	0.0
1912795	species	2|201174|1760|2037|2049|1654|1912795	Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae|Actinomyces|Actinomyces sp. VUL4_3	0.0
88058	species	2|203691|203692|136|137|157|88058	Bacteria|Spirochaetes|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema primitia	0.0
134821	species	2|544448|31969|2085|2092|2129|134821	Bacteria|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Ureaplasma|Ureaplasma parvum	0.0
376805	species	2|976|200643|171549|815|816|376805	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides salanitronis	0.6192
587753	species	2|1224|1236|72274|135621|286|587753	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas chlororaphis	0.3096
1468409	species	2|1224|28216|80840|119060|32008|1468409	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia sp. 2002721687	0.0
1583098	species	2|32066|203490|203491|203492|848|1583098	Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium hwasookii	0.0
2045	species	2|201174|1760|85009|85015|2044|2045	Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Nocardioidaceae|Pimelobacter|Pimelobacter simplex	0.0
2047	species	2|201174|1760|85006|1268|32207|2047	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Rothia|Rothia dentocariosa	0.0
446465	strain	2|201174|1760|85006|85020|43668|43669|446465	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Dermabacteraceae|Brachybacterium|Brachybacterium faecium	0.0	OTU_97.39902.1
604162	strain	2|1224|28216|206351|481|482|487|604162	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria meningitidis	0.0	OTU_97.29856.0
1095685	strain	2|1224|28216|206351|481|482|487|1095685	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria meningitidis	0.0	OTU_97.40695.1
712710.0	strain	2|976|200643|171549|2005525|195950|712710|712710.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Tannerellaceae|Tannerella|Tannerella sp. oral taxon HOT-286|Unclassified Tannerella sp. oral taxon HOT-286 strain	0.0	OTU_97.5313.0
645127	strain	2|201174|1760|85007|1653|1716|161879|645127	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium kroppenstedtii	0.0	OTU_97.33610.0
1705.0	strain	2|201174|1760|85007|1653|1716|1705|1705.0	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium stationis|Unclassified Corynebacterium stationis strain	0.0	OTU_97.30587.0
1705.1	strain	2|201174|1760|85007|1653|1716|1705|1705.1	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium stationis|Unclassified Corynebacterium stationis strain	0.0	OTU_97.1263.0
366602.0	strain	2|1224|28211|204458|76892|75|366602|366602.0	Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Caulobacter|Caulobacter sp. K31|Unclassified Caulobacter sp. K31 strain	0.0	OTU_97.43151.1
196620	strain	2|1239|91061|1385|90964|1279|1280|196620	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	2.7192	OTU_97.36183.0
315405.0	strain	2|1239|91061|186826|1300|1301|315405|315405.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus gallolyticus|Unclassified Streptococcus gallolyticus strain	0.0	OTU_97.44604.1
196627.0	strain	2|201174|1760|85007|1653|1716|1718|196627.0	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium glutamicum|Corynebacterium glutamicum ATCC 13032 (genome 0)	0.0	OTU_97.7441.0
196627.1	strain	2|201174|1760|85007|1653|1716|1718|196627.1	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium glutamicum|Corynebacterium glutamicum ATCC 13032 (genome 1)	0.0	OTU_97.34414.0
1564681.0	strain	2|1239|91061|186826|186828|2747|1564681|1564681.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Carnobacterium|Carnobacterium sp. CP1|Unclassified Carnobacterium sp. CP1 strain	0.0	OTU_97.26223.0
266264	strain	2|1224|28216|80840|119060|106589|119219|266264	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Cupriavidus|Cupriavidus metallidurans	0.0	OTU_97.29.0
1286170	strain	2|1224|1236|91347|543|160674|54291|1286170	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Raoultella|Raoultella ornithinolytica	0.0	OTU_97.1365.0
1703967.0	strain	2|1224|28211|356|82115|379|1703967|1703967.0	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium|Rhizobium sp. N741|Unclassified Rhizobium sp. N741 strain	0.0	OTU_97.13425.0
668336	strain	2|1224|1236|135625|712|416916|714|668336	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Aggregatibacter|Aggregatibacter actinomycetemcomitans	0.0	OTU_97.25225.0
444450	strain	2|1224|1236|91347|543|561|562|444450	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli	0.0	OTU_97.13698.0
76123.0	strain	2|976|200643|171549|171552|838|76123|76123.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella enoeca|Unclassified Prevotella enoeca strain	0.0	OTU_97.43863.0
1400868	strain	2|1224|1236|72274|135621|286|287|1400868	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas aeruginosa	0.0	OTU_97.33661.0
1366053	strain	2|1224|1236|135625|712|75984|75985|1366053	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Mannheimia|Mannheimia haemolytica	0.0	OTU_97.7163.0
1224745	strain	2|1239|186801|186802|186804|1870884|1496|1224745	Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Clostridioides|Clostridioides difficile	0.3096	OTU_97.1065.0
1267754	strain	2|201174|1760|85007|1653|1716|43771|1267754	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium urealyticum	0.0	OTU_97.30026.0
264199	strain	2|1239|91061|186826|1300|1301|1308|264199	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus thermophilus	0.0	OTU_97.13867.0
279808	strain	2|1239|91061|1385|90964|1279|1283|279808	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus haemolyticus	0.2444	OTU_97.34670.1
374833	strain	2|1224|28216|206351|481|482|487|374833	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria meningitidis	0.0	OTU_97.40405.0
41899.0	strain	2|1224|28216|80840|119060|32008|41899|41899.0	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia plantarii|Unclassified Burkholderia plantarii strain	0.0	OTU_97.8170.0
2103	strain	2|544448|31969|2085|2092|2093|2102|2103	Bacteria|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma|Mycoplasma mycoides	0.0	OTU_97.2583.0
484020	strain	2|201174|1760|85004|31953|1678|1681|484020	Bacteria|Actinobacteria|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium bifidum	0.0	OTU_97.141.0
1331258.0	strain	2|1224|28216|80840|506|517|1331258|1331258.0	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Bordetella|Bordetella pseudohinzii|Unclassified Bordetella pseudohinzii strain	0.0	OTU_97.158.0
1007676.0	strain	2|1239|91061|186826|33958|1578|1007676|1007676.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus ginsenosidimutans|Unclassified Lactobacillus ginsenosidimutans strain	0.0	OTU_97.32648.0
1196094	strain	2|1224|28216|206351|481|1193515|1196083|1196094	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Snodgrassella|Snodgrassella alvi	0.0	OTU_97.3568.0
278197	strain	2|1239|91061|186826|33958|1253|1255|278197	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Pediococcus|Pediococcus pentosaceus	0.0	OTU_97.21891.0
401472.0	strain	2|201174|1760|85007|1653|1716|401472|401472.0	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium ureicelerivorans|Unclassified Corynebacterium ureicelerivorans strain	0.0	OTU_97.23411.0
1314884	strain	2|1239|91061|186826|33958|1578|1579|1314884	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus acidophilus	0.0	OTU_97.40488.0
1316933	strain	2|1239|91061|186826|33958|1578|47715|1316933	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus rhamnosus	0.0	OTU_97.4365.0
1116231	strain	2|1239|91061|186826|1300|1301|59310|1116231	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus macedonicus	0.0	OTU_97.44314.0
1639.0	strain	2|1239|91061|1385|186820|1637|1639|1639.0	Bacteria|Firmicutes|Bacilli|Bacillales|Listeriaceae|Listeria|Listeria monocytogenes|Unclassified Listeria monocytogenes strain	0.0	OTU_97.44292.0
1639.1	strain	2|1239|91061|1385|186820|1637|1639|1639.1	Bacteria|Firmicutes|Bacilli|Bacillales|Listeriaceae|Listeria|Listeria monocytogenes|Unclassified Listeria monocytogenes strain	0.0	OTU_97.401.0
1639.2	strain	2|1239|91061|1385|186820|1637|1639|1639.2	Bacteria|Firmicutes|Bacilli|Bacillales|Listeriaceae|Listeria|Listeria monocytogenes|Unclassified Listeria monocytogenes strain	0.0	OTU_97.19038.0
548.0	strain	2|1224|1236|91347|543|570|548|548.0	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella|Klebsiella aerogenes|Unclassified Klebsiella aerogenes strain	0.0	OTU_97.27720.0
96345.0	strain	2|976|117743|200644|49546|237|96345|96345.0	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium psychrophilum|Unclassified Flavobacterium psychrophilum strain	0.0	OTU_97.39280.0
96345.1	strain	2|976|117743|200644|49546|237|96345|96345.1	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium psychrophilum|Unclassified Flavobacterium psychrophilum strain	0.0	OTU_97.13074.1
96345.2	strain	2|976|117743|200644|49546|237|96345|96345.2	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium psychrophilum|Unclassified Flavobacterium psychrophilum strain	0.0	OTU_97.1829.1
342108	strain	2|1224|28211|204441|41295|13134|84159|342108	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Magnetospirillum|Magnetospirillum magneticum	0.0	OTU_97.1424.0
434271	strain	2|1224|1236|135625|712|713|715|434271	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Actinobacillus|Actinobacillus pleuropneumoniae	0.0	OTU_97.34263.0
1046624	strain	2|1239|91061|186826|1300|1357|1358|1046624	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus|Lactococcus lactis	0.0	OTU_97.35988.0
1046629	strain	2|1239|91061|186826|1300|1301|1304|1046629	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus salivarius	0.0	OTU_97.8643.0
