@SampleID: 7
@Version: 0.9.1
@Ranks:superkingdom|phylum|class|order|family|genus|species|strain
@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE	_CAMI_GENOMEID

2	superkingdom	2	Bacteria	100.0
1785996.0	strain	2|32066|203490|203491|1129771|32067|1785996|1785996.0	Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia|Leptotrichia sp. oral taxon 847|Unclassified Leptotrichia sp. oral taxon 847 strain	0.0	OTU_97.13257.0
1313290	strain	2|1239|526524|526525|128827|1647|1648|1313290	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Erysipelothrix|Erysipelothrix rhusiopathiae	0.0	OTU_97.16573.1
688270	strain	2|976|117743|200644|49546|104264|59600|688270	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Cellulophaga|Cellulophaga algicola	0.0	OTU_97.27897.0
374930	strain	2|1224|1236|135625|712|724|727|374930	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Haemophilus|Haemophilus influenzae	0.0	OTU_97.42691.0
374931	strain	2|1224|1236|135625|712|724|727|374931	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Haemophilus|Haemophilus influenzae	0.0	OTU_97.17854.0
1642646.0	strain	2|976|200643|171549|171551|307628|1642646|1642646.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Petrimonas|Petrimonas mucosa|Unclassified Petrimonas mucosa strain	0.0	OTU_97.37167.0
592029	strain	2|976|117743|200644|49546|363408|328515|592029	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Nonlabens|Nonlabens dokdonensis	0.0	OTU_97.43152.0
1345695	strain	2|1239|186801|186802|31979|1485|169679|1345695	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium saccharobutylicum	0.0	OTU_97.326.1
1244528	strain	2|1224|29547|213849|72294|194|196|1244528	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter fetus	0.0	OTU_97.2727.0
463014.0	strain	2|1224|28216|80840|506|517|463014|463014.0	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Bordetella|Bordetella flabilis|Unclassified Bordetella flabilis strain	0.0	OTU_97.25906.0
1759399.0	strain	2|1239|91061|186826|1300|1301|1759399|1759399.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus sp. A12|Unclassified Streptococcus sp. A12 strain	0.000881834215168	OTU_97.23793.0
272556.0	strain	2|1224|1236|135625|712|416916|714|272556.0	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Aggregatibacter|Aggregatibacter actinomycetemcomitans|Aggregatibacter actinomycetemcomitans HK1651 (genome 0)	0.000836817653478	OTU_97.41776.1
272556.1	strain	2|1224|1236|135625|712|416916|714|272556.1	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Aggregatibacter|Aggregatibacter actinomycetemcomitans|Aggregatibacter actinomycetemcomitans HK1651 (genome 1)	0.0	OTU_97.26058.0
272559	strain	2|976|200643|171549|815|816|817|272559	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides fragilis	0.0	OTU_97.9655.1
463025.0	strain	2|1224|28216|80840|506|517|463025|463025.0	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Bordetella|Bordetella bronchialis|Unclassified Bordetella bronchialis strain	0.0	OTU_97.31256.0
272562	strain	2|1239|186801|186802|31979|1485|1488|272562	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium acetobutylicum	0.0	OTU_97.16157.1
272563.0	strain	2|1239|186801|186802|186804|1870884|1496|272563.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Clostridioides|Clostridioides difficile|Clostridioides difficile 630 (genome 0)	0.0	OTU_97.28715.0
272563.1	strain	2|1239|186801|186802|186804|1870884|1496|272563.1	Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Clostridioides|Clostridioides difficile|Clostridioides difficile 630 (genome 1)	0.0	OTU_97.26568.0
489653	strain	2|1224|28216|206351|481|482|486|489653	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria lactamica	0.0	OTU_97.3838.0
1247414	strain	2|1224|28216|206351|481|482|485|1247414	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria gonorrhoeae	0.0	OTU_97.20283.0
45243.0	strain	2|976|117743|200644|49546|1016|45243|45243.0	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Capnocytophaga|Capnocytophaga haemolytica|Unclassified Capnocytophaga haemolytica strain	0.000881834215168	OTU_97.44036.0
1403831	strain	2|1224|1236|91347|543|561|562|1403831	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli	0.0	OTU_97.6109.1
1349826	strain	2|1224|29547|213849|72294|194|197|1349826	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni	0.0	OTU_97.10310.1
195.0	strain	2|1224|29547|213849|72294|194|195|195.0	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter coli|Unclassified Campylobacter coli strain	0.0	OTU_97.1441.1
195.1	strain	2|1224|29547|213849|72294|194|195|195.1	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter coli|Unclassified Campylobacter coli strain	0.0	OTU_97.18590.0
195.2	strain	2|1224|29547|213849|72294|194|195|195.2	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter coli|Unclassified Campylobacter coli strain	0.0	OTU_97.4925.1
195.3	strain	2|1224|29547|213849|72294|194|195|195.3	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter coli|Unclassified Campylobacter coli strain	0.0	OTU_97.4714.0
195.4	strain	2|1224|29547|213849|72294|194|195|195.4	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter coli|Unclassified Campylobacter coli strain	0.0	OTU_97.25254.0
195.5	strain	2|1224|29547|213849|72294|194|195|195.5	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter coli|Unclassified Campylobacter coli strain	0.0	OTU_97.44993.0
195.6	strain	2|1224|29547|213849|72294|194|195|195.6	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter coli|Unclassified Campylobacter coli strain	0.0	OTU_97.329.0
195.7	strain	2|1224|29547|213849|72294|194|195|195.7	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter coli|Unclassified Campylobacter coli strain	0.0	OTU_97.34566.0
195.8	strain	2|1224|29547|213849|72294|194|195|195.8	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter coli|Unclassified Campylobacter coli strain	0.0	OTU_97.37772.1
197.0	strain	2|1224|29547|213849|72294|194|197|197.0	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.881.0
197.1	strain	2|1224|29547|213849|72294|194|197|197.1	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.25019.0
197.2	strain	2|1224|29547|213849|72294|194|197|197.2	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.30565.0
197.3	strain	2|1224|29547|213849|72294|194|197|197.3	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.8291.0
197.4	strain	2|1224|29547|213849|72294|194|197|197.4	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.41395.1
197.5	strain	2|1224|29547|213849|72294|194|197|197.5	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.41395.0
197.6	strain	2|1224|29547|213849|72294|194|197|197.6	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.1441.0
197.7	strain	2|1224|29547|213849|72294|194|197|197.7	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.37560.0
197.8	strain	2|1224|29547|213849|72294|194|197|197.8	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.5301.0
197.9	strain	2|1224|29547|213849|72294|194|197|197.9	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.16272.0
197.10	strain	2|1224|29547|213849|72294|194|197|197.10	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.36305.1
197.11	strain	2|1224|29547|213849|72294|194|197|197.11	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.31176.0
197.12	strain	2|1224|29547|213849|72294|194|197|197.12	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.14894.0
197.13	strain	2|1224|29547|213849|72294|194|197|197.13	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.17011.0
197.14	strain	2|1224|29547|213849|72294|194|197|197.14	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.34194.0
197.15	strain	2|1224|29547|213849|72294|194|197|197.15	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.33110.0
197.16	strain	2|1224|29547|213849|72294|194|197|197.16	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.29264.0
197.17	strain	2|1224|29547|213849|72294|194|197|197.17	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.29264.1
197.18	strain	2|1224|29547|213849|72294|194|197|197.18	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.3591.0
197.19	strain	2|1224|29547|213849|72294|194|197|197.19	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.41452.0
197.20	strain	2|1224|29547|213849|72294|194|197|197.20	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.14837.0
197.21	strain	2|1224|29547|213849|72294|194|197|197.21	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.35183.0
197.22	strain	2|1224|29547|213849|72294|194|197|197.22	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.124.0
197.23	strain	2|1224|29547|213849|72294|194|197|197.23	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.30455.0
197.24	strain	2|1224|29547|213849|72294|194|197|197.24	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.44484.0
197.25	strain	2|1224|29547|213849|72294|194|197|197.25	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.34740.0
197.26	strain	2|1224|29547|213849|72294|194|197|197.26	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.36305.0
197.27	strain	2|1224|29547|213849|72294|194|197|197.27	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.1445.0
197.28	strain	2|1224|29547|213849|72294|194|197|197.28	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.5121.1
197.29	strain	2|1224|29547|213849|72294|194|197|197.29	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.5121.0
197.30	strain	2|1224|29547|213849|72294|194|197|197.30	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.44769.0
197.31	strain	2|1224|29547|213849|72294|194|197|197.31	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.7619.0
197.32	strain	2|1224|29547|213849|72294|194|197|197.32	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.21866.0
197.33	strain	2|1224|29547|213849|72294|194|197|197.33	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.33771.0
197.34	strain	2|1224|29547|213849|72294|194|197|197.34	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.9740.0
197.35	strain	2|1224|29547|213849|72294|194|197|197.35	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.3142.0
197.36	strain	2|1224|29547|213849|72294|194|197|197.36	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.35096.0
197.37	strain	2|1224|29547|213849|72294|194|197|197.37	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.25847.0
197.38	strain	2|1224|29547|213849|72294|194|197|197.38	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.42801.1
197.39	strain	2|1224|29547|213849|72294|194|197|197.39	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.4277.0
197.40	strain	2|1224|29547|213849|72294|194|197|197.40	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.23748.0
197.41	strain	2|1224|29547|213849|72294|194|197|197.41	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.329.1
197.42	strain	2|1224|29547|213849|72294|194|197|197.42	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.11377.0
197.43	strain	2|1224|29547|213849|72294|194|197|197.43	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.1906.0
197.44	strain	2|1224|29547|213849|72294|194|197|197.44	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.2102.1
197.45	strain	2|1224|29547|213849|72294|194|197|197.45	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Unclassified Campylobacter jejuni strain	0.0	OTU_97.24314.0
170187	strain	2|1239|91061|186826|1300|1301|1313|170187	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pneumoniae	0.0	OTU_97.20733.1
479436	strain	2|1239|909932|1843489|31977|29465|29466|479436	Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Veillonella|Veillonella parvula	0.0	OTU_97.32720.0
1388749	strain	2|1224|29547|213849|72294|194|201|1388749	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter lari	0.0	OTU_97.23850.0
1388752	strain	2|1224|29547|213849|72294|194|497724|1388752	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter subantarcticus	0.0	OTU_97.42515.0
75985.0	strain	2|1224|1236|135625|712|75984|75985|75985.0	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Mannheimia|Mannheimia haemolytica|Unclassified Mannheimia haemolytica strain	0.000853972677989	OTU_97.27262.1
75985.1	strain	2|1224|1236|135625|712|75984|75985|75985.1	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Mannheimia|Mannheimia haemolytica|Unclassified Mannheimia haemolytica strain	0.0	OTU_97.8896.0
1263829	strain	2|1224|1236|135625|712|476528|47735|1263829	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Bibersteinia|Bibersteinia trehalosi	0.0	OTU_97.42844.0
553174	strain	2|976|200643|171549|171552|838|28132|553174	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella melaninogenica	0.0	OTU_97.40660.0
1263831	strain	2|1224|1236|135625|712|476528|47735|1263831	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Bibersteinia|Bibersteinia trehalosi	0.0656	OTU_97.43495.1
1263832	strain	2|1224|1236|135625|712|476528|47735|1263832	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Bibersteinia|Bibersteinia trehalosi	0.0	OTU_97.26155.0
936154	strain	2|1239|91061|186826|1300|1301|1348|936154	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus parauberis	0.7055	OTU_97.39115.0
1366053	strain	2|1224|1236|135625|712|75984|75985|1366053	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Mannheimia|Mannheimia haemolytica	0.0882	OTU_97.45070.0
1231072	strain	2|1239|186801|186802|31979|1485|1513|1231072	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium tetani	0.0	OTU_97.4094.1
